"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"1096",2,7,6,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,5,1,1,1,20
"1097",1,3,8,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,8,1,1,10,1,1,1,10,1,1,1,41
"1098",2,6,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,1,1,1,5,1,1,1,36
"1099",2,6,4,8,1,6,1,1,1,1,1,1,1,1,1,1,1,5,5,7,1,8,1,1,1,1,1,1,2,25
"1100",2,10,6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,2,34
"1101",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,56
"1102",2,8,6,5,1,6,1,1,2,1,1,6,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,26
"1103",1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,1,1,10,1,1,1,24
"1104",2,8,9,8,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,1,1,1,1,7,1,1,1,31
"1105",2,10,6,7,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,60
"1106",1,6,2,7,1,1,1,1,1,1,1,5,2,1,3,1,1,1,3,5,5,1,1,5,1,5,1,1,1,38
"1107",2,9,7,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1,1,1,4,1,1,1,21
"1108",2,8,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,1,36
"1109",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,3,1,1,1,1,1,1,2,27
"1110",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,6,1,1,1,3,1,1,1,57
"1111",2,9,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,2,1,1,2,35
"1112",2,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,36
"1113",2,9,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,1,1,1,5,1,1,2,28
"1114",2,8,8,7,1,10,1,1,1,5,1,6,2,1,10,10,1,9,9,10,5,1,1,10,1,7,5,1,2,30
"1115",2,8,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,1,2,37
"1116",2,9,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,8,1,10,1,1,1,10,1,1,2,36
"1117",1,2,5,6,1,5,5,5,1,1,1,1,3,10,10,1,1,1,5,5,5,5,1,5,1,10,1,1,1,18
"1118",2,6,6,4,1,4,4,7,2,8,2,4,2,10,4,1,1,1,5,10,10,10,6,6,9,10,7,1,1,33
"1119",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,4,1,1,1,1,1,1,2,50
"1120",2,9,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,2,40
"1121",2,7,10,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,24
"1122",2,8,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,4,1,1,1,62
"1123",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,10,1,1,1,6,1,1,2,55
"1124",2,5,9,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,4,4,4,1,1,2,2,10,1,1,2,32
"1125",2,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,1,42
"1126",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,3,1,1,1,2,1,1,2,30
"1127",1,5,8,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,5,4,4,1,3,3,1,1,1,24
"1128",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,50
"1129",2,7,9,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,8,1,1,1,7,1,1,1,26
"1130",2,8,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,76
"1131",2,9,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,3,1,1,2,24
"1132",2,6,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,36
"1133",2,8,10,10,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,2,30
"1134",1,9,9,9,1,1,1,1,1,1,1,1,5,6,1,1,1,3,6,6,1,8,1,1,1,10,1,1,1,44
"1135",2,7,10,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,3,1,1,1,5,1,1,1,22
"1136",2,8,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,1,1,1,3,1,1,2,28
"1137",2,6,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,1,1,1,4,1,1,1,48
"1138",2,7,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,1,1,1,3,1,1,2,36
"1139",2,8,9,8,1,1,1,1,1,1,1,3,1,3,1,1,1,2,3,4,1,3,1,1,1,1,1,1,2,49
"1140",2,10,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,58
"1141",1,6,5,5,1,2,4,3,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1,1,1,4,1,1,2,22
"1142",2,8,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,1,2,24
"1143",2,10,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,2,60
"1144",2,8,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,31
"1145",2,4,10,5,1,1,1,3,1,1,1,3,4,1,1,1,1,2,5,4,3,3,1,1,1,5,1,1,1,26
"1146",2,10,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,1,3,5,1,1,2,28
"1147",2,8,10,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29
"1148",1,3,3,10,2,1,1,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47
"1149",2,6,7,4,1,1,1,1,1,1,1,5,3,9,1,1,5,5,5,5,5,1,1,5,1,9,1,4,1,32
"1150",2,8,10,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,39
"1151",2,6,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,1,4,1,1,1,1,48
"1152",2,4,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55
"1153",2,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35
"1154",2,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,5,1,1,1,18
"1155",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,18
"1156",2,8,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,19
"1157",2,8,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,37
"1158",2,5,7,6,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,3,8,1,1,1,7,1,1,2,21
"1159",1,6,8,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,1,1,1,1,1,1,2,23
"1160",1,7,8,3,1,2,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,5,1,1,1,2,1,1,2,34
"1161",1,5,8,6,1,3,1,1,1,1,1,4,5,1,1,1,1,1,5,4,4,10,1,1,1,10,1,1,2,56
"1162",2,7,6,7,1,1,1,1,1,1,1,5,4,1,1,1,1,1,4,3,1,7,1,1,1,6,1,1,1,60
"1163",1,5,7,6,1,3,2,1,1,2,1,3,1,1,1,1,1,1,4,2,1,8,1,2,1,7,1,1,2,35
"1164",2,6,6,7,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,7,1,1,1,5,1,1,2,28
"1165",2,10,8,7,1,1,1,1,1,2,1,4,1,1,2,1,1,1,3,1,1,6,1,1,1,5,1,1,2,60
"1166",2,10,7,8,1,2,1,1,1,1,1,5,4,1,1,1,1,1,4,5,1,4,1,1,1,5,1,1,2,35
"1167",2,8,10,7,1,4,2,1,1,1,1,7,2,1,1,1,1,1,4,5,3,8,1,4,1,5,5,10,2,60
"1168",2,10,10,6,1,1,1,1,1,1,1,5,2,4,1,8,1,1,5,5,4,8,1,4,1,1,1,1,2,54
"1169",2,7,8,7,2,1,1,1,2,1,1,5,5,1,1,3,1,1,4,5,5,7,5,5,2,6,1,1,1,18
"1170",1,5,3,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,5,6,1,7,1,3,10,10,1,1,2,22
"1171",1,10,10,9,1,7,1,3,1,1,1,5,5,1,1,1,1,1,5,1,4,5,1,4,1,5,1,1,2,26
"1172",2,1,10,1,2,4,1,5,1,1,1,6,1,1,1,1,1,1,6,4,3,9,1,2,1,6,1,1,1,68
"1173",1,8,5,10,1,1,2,1,1,1,1,4,2,1,1,1,1,1,6,5,3,10,1,2,1,9,1,1,1,72
"1174",2,2,5,5,1,2,1,1,1,1,1,3,3,1,1,1,1,1,5,5,3,7,1,1,1,5,1,1,2,33
"1175",2,10,8,8,1,5,1,1,1,1,1,5,4,1,1,1,1,1,5,5,5,7,1,1,1,10,1,1,2,20
"1176",2,5,5,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,8,1,1,1,6,1,1,1,24
"1177",1,10,10,9,1,1,1,1,1,1,1,10,10,1,1,1,1,1,6,1,2,1,5,2,2,9,1,1,1,29
"1178",2,6,5,6,1,4,1,1,1,1,1,1,3,1,1,1,1,1,5,1,3,1,1,1,1,5,1,1,2,18
"1179",2,7,9,7,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,5,2,7,1,3,1,4,1,1,2,21
"1180",2,4,10,8,2,1,8,8,1,1,1,4,1,3,3,2,1,5,5,9,1,8,8,1,1,1,1,1,1,29
"1181",2,10,4,8,1,6,1,1,1,1,1,5,1,1,1,1,1,4,5,5,5,1,5,1,1,5,1,1,1,32
"1182",2,2,1,1,1,1,1,1,1,2,1,5,1,2,2,1,1,2,5,1,4,1,1,1,1,2,1,1,2,27
"1183",2,5,5,8,1,3,1,4,1,2,1,7,3,1,1,1,1,1,4,1,4,3,1,4,1,5,1,1,1,20
"1184",2,10,10,10,2,1,1,1,1,1,1,10,1,1,1,1,1,1,10,10,1,1,1,1,1,10,1,1,1,41
"1185",1,3,8,8,1,5,4,4,4,4,4,4,10,4,4,4,8,4,9,4,4,10,4,4,4,9,4,4,1,19
"1186",2,5,5,1,1,1,1,8,6,1,7,5,9,7,1,1,1,7,5,8,5,8,9,5,2,8,1,1,1,21
"1187",2,9,8,7,1,6,3,3,1,2,1,6,3,1,4,4,1,1,6,5,2,8,1,2,3,6,1,1,1,34
"1188",1,4,5,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,9,1,1,1,6,1,1,2,29
"1189",1,6,5,6,1,4,1,4,4,4,4,9,9,1,2,1,2,2,1,1,2,9,4,5,9,9,4,4,2,38
"1190",1,1,9,4,1,1,1,3,4,9,1,4,4,1,4,4,4,4,5,4,4,8,4,4,4,7,4,4,1,25
"1191",2,5,6,4,1,6,1,1,1,1,1,5,5,1,1,1,1,1,5,5,5,10,2,5,5,6,1,1,1,18
"1192",2,8,7,5,1,5,1,1,1,1,1,7,3,10,10,10,10,10,10,10,3,7,1,3,2,7,1,1,1,47
"1193",2,10,6,8,1,1,1,1,1,1,1,5,1,1,1,1,1,1,6,4,4,8,1,4,1,6,1,1,1,36
"1194",2,7,10,6,1,3,2,1,1,1,1,2,1,1,2,1,1,1,4,1,3,8,1,5,1,6,1,1,2,21
"1195",2,10,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,9,1,1,1,3,1,1,2,45
"1196",2,10,9,10,1,3,2,2,1,1,1,3,3,1,5,1,1,2,4,1,2,4,1,2,1,5,1,1,1,19
"1197",2,5,5,3,1,2,1,1,1,1,1,5,3,1,1,1,1,1,6,1,2,4,1,2,1,4,1,1,1,34
"1198",2,8,9,7,1,1,1,1,1,1,1,4,4,1,5,1,1,1,4,1,2,5,1,3,1,5,1,1,1,26
"1199",2,10,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,8,5,1,1,1,37
"1200",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,5,1,3,1,4,1,1,1,46
"1201",2,1,2,4,1,5,1,4,1,1,1,1,1,5,1,1,1,1,6,5,6,4,1,6,1,6,1,1,1,48
"1202",2,9,9,8,1,1,1,1,1,1,1,1,1,1,2,3,1,1,5,1,3,6,1,2,1,4,1,1,2,30
"1203",2,10,10,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,10,1,1,1,10,1,1,2,62
"1204",2,10,10,10,1,5,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,1,1,1,1,9,1,1,1,41
"1205",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,4,6,1,1,1,5,1,1,1,28
"1206",2,5,2,5,1,1,1,1,1,1,1,7,1,1,2,1,1,1,6,5,3,8,1,2,1,7,1,1,2,27
"1207",2,10,8,10,1,1,2,1,1,1,1,1,4,1,1,1,1,1,5,3,3,7,1,4,1,5,1,1,2,39
"1208",2,9,9,9,1,4,5,4,4,4,4,10,4,4,4,5,4,4,8,5,4,4,4,4,4,10,4,4,1,20
"1209",1,7,6,7,1,6,1,2,6,1,1,1,5,1,5,1,1,1,5,5,5,4,5,1,1,5,1,1,2,24
"1210",2,10,10,6,1,4,1,1,1,1,1,5,1,1,2,1,1,1,6,1,4,8,1,2,1,5,1,1,1,30
"1211",1,10,7,6,1,1,1,1,1,1,1,2,3,4,1,1,1,1,4,2,2,5,1,1,1,6,1,1,2,36
"1212",1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,8,1,1,1,5,1,1,2,25
"1213",2,6,8,6,1,3,2,2,1,1,1,6,2,1,4,1,1,1,6,1,1,1,1,1,1,1,1,1,2,48
"1214",2,10,10,10,1,5,2,1,1,1,1,6,2,1,1,1,1,1,5,5,5,7,1,1,1,6,1,1,1,31
"1215",2,8,8,6,1,3,1,1,1,1,1,4,2,1,1,1,1,1,6,5,3,8,1,4,1,8,1,1,1,45
"1216",1,4,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30
"1217",1,2,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,31
"1218",1,10,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,56
"1219",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,5,1,5,1,1,1,10,1,1,1,37
"1220",1,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,2,32
"1221",1,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,30
"1222",2,10,10,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,1,1,44
"1223",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,72
"1224",1,8,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,23
"1225",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49
"1226",1,8,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57
"1227",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71
"1228",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46
"1229",2,10,5,10,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,35
"1230",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33
"1231",2,1,5,3,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,41
"1232",2,7,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,10,1,1,1,35
"1233",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,30
"1234",2,10,10,10,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,52
"1235",1,10,8,10,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,23
"1236",2,10,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37
"1237",2,9,7,10,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19
"1238",1,8,7,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,36
"1239",2,7,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,10,1,1,1,1,10,1,1,2,36
"1240",2,10,5,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
"1241",2,5,6,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,38
"1242",2,9,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19
"1243",1,7,5,7,1,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,43
"1244",2,6,10,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,21
"1245",2,6,8,7,1,1,1,3,1,1,1,9,4,1,1,1,1,1,5,5,9,1,1,1,1,10,1,1,1,19
"1246",2,7,9,7,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,35
"1247",2,10,9,10,1,1,1,1,1,1,1,10,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,18
"1248",2,8,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,38
"1249",2,6,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27
"1250",2,6,10,10,1,1,1,5,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,27
"1251",2,10,10,10,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,23
"1252",2,8,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,5,1,1,1,1,1,1,1,1,28
"1253",2,7,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,2,28
"1254",1,9,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,27
"1255",2,8,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,1,1,18
"1256",2,5,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,5,1,1,1,20
"1257",2,6,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,10,5,1,1,10,1,1,1,41
"1258",2,5,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,5,1,1,1,1,1,1,1,1,28
"1259",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,8,1,1,1,37
"1260",2,10,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,65
"1261",2,7,5,7,1,1,1,1,1,1,1,10,10,1,1,1,1,10,5,5,5,5,1,1,5,5,1,1,1,21
"1262",1,1,5,5,2,1,5,5,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,30
"1263",1,8,5,7,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,25
"1264",1,1,6,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"1265",2,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65
"1266",1,10,10,7,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,1,1,10,1,1,1,10,1,1,1,22
"1267",1,10,7,7,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40
"1268",2,10,10,10,1,1,1,1,1,1,1,5,10,1,1,1,1,1,1,5,10,1,1,1,1,1,1,1,1,20
"1269",2,10,10,5,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,1,26
"1270",2,7,6,8,2,9,1,1,7,1,1,1,4,1,7,1,1,1,7,3,1,4,1,3,1,8,1,1,1,26
"1271",2,8,7,7,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,42
"1272",2,7,8,5,1,1,1,5,5,1,1,1,5,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,2,38
"1273",1,7,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,45
"1274",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,62
"1275",1,8,9,8,1,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,30
"1276",2,9,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,37
"1277",2,7,9,10,1,1,1,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,25
"1278",2,7,10,9,1,4,3,1,1,2,1,1,2,1,8,1,2,6,7,9,7,8,5,6,5,9,1,1,1,28
"1279",2,6,10,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,20
"1280",2,7,10,7,1,1,1,1,1,1,1,10,1,1,1,1,1,5,5,1,1,1,1,1,1,5,1,1,1,20
"1281",1,1,1,3,1,10,5,10,10,1,1,10,10,1,1,5,1,1,6,5,5,10,5,10,1,10,1,1,2,21
"1282",1,4,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,1,1,2,25
"1283",2,8,8,9,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,35
"1284",2,5,5,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,5,10,1,1,1,5,1,1,2,25
"1285",2,7,9,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,10,10,1,1,1,10,1,1,1,38
"1286",1,5,7,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,6,1,1,1,18
"1287",2,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,1,2,22
"1288",2,8,10,8,1,1,1,1,1,1,1,3,5,1,1,1,1,1,1,6,5,5,1,1,1,5,1,1,1,23
"1289",2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,2,30
"1290",2,5,6,5,1,1,1,1,1,3,1,5,5,5,2,1,1,1,5,5,5,5,5,2,5,5,5,5,1,30
"1291",2,2,5,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,10,1,1,1,10,1,1,1,30
"1292",2,8,5,7,1,1,1,3,1,1,1,10,5,4,1,1,1,3,3,1,7,7,1,5,1,5,1,1,1,30
"1293",2,7,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,5,1,1,2,18
"1294",2,5,4,6,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,18
"1295",1,4,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,7,1,1,1,5,1,1,1,20
"1296",1,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,6,1,1,1,20
"1297",1,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,2,30
"1298",2,3,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,8,4,1,1,1,10,1,1,1,25
"1299",2,7,6,5,1,1,1,1,1,1,1,1,5,4,1,1,1,5,7,5,10,6,1,1,1,5,1,1,1,30
"1300",2,8,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,1,1,6,1,1,1,35
"1301",2,8,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,2,36
"1302",2,9,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,65
"1303",1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,37
"1304",1,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,35
"1305",2,5,10,10,1,1,1,1,1,1,1,10,3,1,1,1,1,1,1,1,5,3,1,1,1,8,1,1,1,46
"1306",2,10,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,6,1,1,1,76
"1307",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,10,1,1,2,42
"1308",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,1,63
"1309",1,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,1,1,2,40
"1310",2,10,10,10,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,35
"1311",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,35
"1312",1,5,5,6,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,4,1,1,1,5,1,1,2,60
